publication_number,title,first_claim,Lemmatized-Claim,sub_classes,sub_class,topics,prob,query_publication_numbers,query_class_codes,query_claim,query_predicted_topics,query_codes_G16H,exact_match_code,count_exact_match_top50,RFR
US2020105403A1,Hospital support apparatus and operation method and operation program of hospital support apparatus,"What is claimed is: 1 . A hospital support apparatus comprising: a first controller that performs control for displaying a first table on a display device, the first table displaying a current stage of a subject among a plurality of stages that the subject goes through in a hospital from arrival of the subject at the hospital to completion of accounting for each of the subjects, the stage including at least one of a medical treatment or an examination; a second controller that performs control for displaying a second table side by side with the first table on the display device, the second table displaying running information indicating a running status of each of a plurality of devices used for the medical treatment or the examination for each device; and a third controller that performs control such that the first table and the second table display correspondence relationship information indicating a correspondence relationship between a target subject of which the current stage indicated in the first table is a stage of the medical treatment or the examination, and the device assigned to the target subject in the second table. 2 . The hospital support apparatus according to claim 1 ,",claimed hospital support apparatus comprising first controller performs control displaying first table display device first table displaying current stage subject plurality stage subject go hospital arrival subject hospital completion accounting subject stage including one medical treatment examination second controller performs control displaying second table side side first table display device second table displaying running information indicating running status plurality device medical treatment examination device third controller performs control first table second table display correspondence relationship information indicating correspondence relationship target subject current stage indicated first table stage medical treatment examination device assigned target subject second table hospital support apparatus according claim,"['G16H40/20', 'G16H40/20']","['G16H', 'G16H']",-1,0.0,US20230238130A1,"A61B5/14551,A61,A61B5/0295,A61B5/6829,G,A61B5/7221,A61B5/14532,G16H40/00,A61B5/14546,G16H40/60,A61B5/68,A61B2562/08,H,A61B1/00,A61B2562/221,A61B5/7475,A61B2562/18,A61B5/746,A61B5/7405,H05K,G16H40/67,A61B,Y10,A61B5/6813,Y,A61B2562/185,G16H10/40,A61B5/6826,A61B5/02,A61B5/0002,A61B5/1455,A61B5/6832,A,A61B5/7235,A61B5/6801,A61B5/7278,G16H,A61B5/026,A61B5/742,A61B2562/22,A61B5/024,G16,A61B5/02416,A61B5/683,A61B5/0015,A61B5/6825,Y10S,A61B5/1495,A61B5/72,A61B5/0261,A61B2562/085,A61B2562/222,A61B5/7275,A61B5/00,A61B5/145,A61B5/74,G16H10/00,H05K999/99,A61B5/7246,Y10S439/909,A61B5/14552,A61B5/6838,A61B5/6815,A61B5/7271,H05K999/00,A61B5/02427,A61B5/0205,Y10S439/00,A61B5/0022,A61B5/6814,A61B2562/00,H05","1. A physiological monitoring device comprising:
at least two LEDs, the at least two LEDs configured to emit light of at least two different wavelengths; at least one detector configured to detect at least a portion of the light emitted from the at least two LEDs after at least a portion of the light has been attenuated by tissue, the at least one detector configured to output at least one signal responsive to the detected light; a light block surrounding the at least one detector, the light block forming a cavity, the light block comprising a light-absorbing material, the light block including only one circular opening through which light is configured to pass, an area of the circular opening being smaller than a surface area of a facing surface of the at least one detector; and a processor configured to receive and process one or more signals responsive to the outputted at least one signal and determine a physiological parameter of a user responsive to the one or more signals. at least two LEDs, the at least two LEDs configured to emit light of at least two different wavelengths; at least one detector configured to detect at least a portion of the light emitted from the at least two LEDs after at least a portion of the light has been attenuated by tissue, the at least one detector configured to output at least one signal responsive to the detected light; a light block surrounding the at least one detector, the light block forming a cavity, the light block comprising a light-absorbing material, the light block including only one circular opening through which light is configured to pass, an area of the circular opening being smaller than a surface area of a facing surface of the at least one detector; and a processor configured to receive and process one or more signals responsive to the outputted at least one signal and determine a physiological parameter of a user responsive to the one or more signals.",[-1],"G16H40/00,G16H40/60,G16H40/67,G16H10/40,G16H,G16H10/00",,7,4.0
US2009204433A1,"Method for writing medical prescriptions, storing, and accessing patient medical records with improved portability and improved patient data security using a USB dongle device","1 . A method for controlling access to medical records comprising: a. providing a portable memory device which is able to store controlling software and said medical records, b. providing a display device which is operationally connected to a microprocessor which will display said medical records, c. providing said microprocessor which is operationally connected to said portable memory device by a universal serial bus connection which will, 1) process said controlling software, 2) selectively control display of said medical records, 3) detect when said portable memory device is operationally connected to said microprocessor, 4) send a unique portable memory device connected signal to a communications network, 5) receive a dongle control signal from said communications network, d. providing said communications network operationally connected to said microprocessor which will, 1) receive said unique portable memory device connected signal from said microprocessor, 2) send said unique portable memory device connected signal to a server, 3) receive said dongle control signal from said server, 4) send said dongle control signal to said microprocessor, e. providing said server operationally connected to said communications network which will, 1) receive said unique portable memory device connected signal from said communications network, 2) selectively send said dongle",method controlling access medical record comprising providing portable memory device able store controlling software medical record b providing display device operationally connected microprocessor display medical record c providing microprocessor operationally connected portable memory device universal serial bus connection process controlling software selectively control display medical record detect portable memory device operationally connected microprocessor send unique portable memory device connected signal communication network receive dongle control signal communication network providing communication network operationally connected microprocessor receive unique portable memory device connected signal microprocessor send unique portable memory device connected signal server receive dongle control signal server send dongle control signal microprocessor e providing server operationally connected communication network receive unique portable memory device connected signal communication network selectively send dongle,"['G16H20/10', 'G16H10/65']","['G16H', 'G16H']",-1,0.0,US20230238130A1,"A61B5/14551,A61,A61B5/0295,A61B5/6829,G,A61B5/7221,A61B5/14532,G16H40/00,A61B5/14546,G16H40/60,A61B5/68,A61B2562/08,H,A61B1/00,A61B2562/221,A61B5/7475,A61B2562/18,A61B5/746,A61B5/7405,H05K,G16H40/67,A61B,Y10,A61B5/6813,Y,A61B2562/185,G16H10/40,A61B5/6826,A61B5/02,A61B5/0002,A61B5/1455,A61B5/6832,A,A61B5/7235,A61B5/6801,A61B5/7278,G16H,A61B5/026,A61B5/742,A61B2562/22,A61B5/024,G16,A61B5/02416,A61B5/683,A61B5/0015,A61B5/6825,Y10S,A61B5/1495,A61B5/72,A61B5/0261,A61B2562/085,A61B2562/222,A61B5/7275,A61B5/00,A61B5/145,A61B5/74,G16H10/00,H05K999/99,A61B5/7246,Y10S439/909,A61B5/14552,A61B5/6838,A61B5/6815,A61B5/7271,H05K999/00,A61B5/02427,A61B5/0205,Y10S439/00,A61B5/0022,A61B5/6814,A61B2562/00,H05","1. A physiological monitoring device comprising:
at least two LEDs, the at least two LEDs configured to emit light of at least two different wavelengths; at least one detector configured to detect at least a portion of the light emitted from the at least two LEDs after at least a portion of the light has been attenuated by tissue, the at least one detector configured to output at least one signal responsive to the detected light; a light block surrounding the at least one detector, the light block forming a cavity, the light block comprising a light-absorbing material, the light block including only one circular opening through which light is configured to pass, an area of the circular opening being smaller than a surface area of a facing surface of the at least one detector; and a processor configured to receive and process one or more signals responsive to the outputted at least one signal and determine a physiological parameter of a user responsive to the one or more signals. at least two LEDs, the at least two LEDs configured to emit light of at least two different wavelengths; at least one detector configured to detect at least a portion of the light emitted from the at least two LEDs after at least a portion of the light has been attenuated by tissue, the at least one detector configured to output at least one signal responsive to the detected light; a light block surrounding the at least one detector, the light block forming a cavity, the light block comprising a light-absorbing material, the light block including only one circular opening through which light is configured to pass, an area of the circular opening being smaller than a surface area of a facing surface of the at least one detector; and a processor configured to receive and process one or more signals responsive to the outputted at least one signal and determine a physiological parameter of a user responsive to the one or more signals.",[-1],"G16H40/00,G16H40/60,G16H40/67,G16H10/40,G16H,G16H10/00",,7,4.0
US2014043149A1,Mobile communication device &amp; app for wearable defibrillator system,"1 . A mobile communication device that can be carried by a user who wears a wearable defibrillation system, comprising: one or more antennas for exchanging data via a remote comlink with one of other devices in a network; a user interface for use by the user; one or more processors; a memory; and one or more programs stored in the memory and configured to be executed by the one or more processors, the one or more programs including instructions for performing operations comprising: establishing, via the one or more antennas, a local comlink with the wearable defibrillation system, the local comlink distinct from the remote comlink; receiving guidance data via the local comlink; and emitting human-perceptible indications from the user interface responsive to receiving the guidance data. 2 . The device of claim 1 , in which the operations further comprise: associating the mobile communication device with the wearable defibrillation system prior to establishing the local comlink. 3 . The device of claim 1 , in which the local comlink is established if a defibrillator access input has been received by the user. 4 . The device of claim 1 , in which the local comlink is established by",mobile communication device carried user wear wearable defibrillation system comprising one antenna exchanging data remote comlink one device network user interface user one processor memory one program stored memory configured executed one processor one program including instruction performing operation comprising establishing one antenna local comlink wearable defibrillation system local comlink distinct remote comlink receiving guidance data local comlink emitting humanperceptible indication user interface responsive receiving guidance data device claim operation comprise associating mobile communication device wearable defibrillation system prior establishing local comlink device claim local comlink established defibrillator access input received user device claim local comlink established,"['H04W4/90', 'G16H10/20']","['H04W', 'G16H']",-1,0.0,US20230238130A1,"A61B5/14551,A61,A61B5/0295,A61B5/6829,G,A61B5/7221,A61B5/14532,G16H40/00,A61B5/14546,G16H40/60,A61B5/68,A61B2562/08,H,A61B1/00,A61B2562/221,A61B5/7475,A61B2562/18,A61B5/746,A61B5/7405,H05K,G16H40/67,A61B,Y10,A61B5/6813,Y,A61B2562/185,G16H10/40,A61B5/6826,A61B5/02,A61B5/0002,A61B5/1455,A61B5/6832,A,A61B5/7235,A61B5/6801,A61B5/7278,G16H,A61B5/026,A61B5/742,A61B2562/22,A61B5/024,G16,A61B5/02416,A61B5/683,A61B5/0015,A61B5/6825,Y10S,A61B5/1495,A61B5/72,A61B5/0261,A61B2562/085,A61B2562/222,A61B5/7275,A61B5/00,A61B5/145,A61B5/74,G16H10/00,H05K999/99,A61B5/7246,Y10S439/909,A61B5/14552,A61B5/6838,A61B5/6815,A61B5/7271,H05K999/00,A61B5/02427,A61B5/0205,Y10S439/00,A61B5/0022,A61B5/6814,A61B2562/00,H05","1. A physiological monitoring device comprising:
at least two LEDs, the at least two LEDs configured to emit light of at least two different wavelengths; at least one detector configured to detect at least a portion of the light emitted from the at least two LEDs after at least a portion of the light has been attenuated by tissue, the at least one detector configured to output at least one signal responsive to the detected light; a light block surrounding the at least one detector, the light block forming a cavity, the light block comprising a light-absorbing material, the light block including only one circular opening through which light is configured to pass, an area of the circular opening being smaller than a surface area of a facing surface of the at least one detector; and a processor configured to receive and process one or more signals responsive to the outputted at least one signal and determine a physiological parameter of a user responsive to the one or more signals. at least two LEDs, the at least two LEDs configured to emit light of at least two different wavelengths; at least one detector configured to detect at least a portion of the light emitted from the at least two LEDs after at least a portion of the light has been attenuated by tissue, the at least one detector configured to output at least one signal responsive to the detected light; a light block surrounding the at least one detector, the light block forming a cavity, the light block comprising a light-absorbing material, the light block including only one circular opening through which light is configured to pass, an area of the circular opening being smaller than a surface area of a facing surface of the at least one detector; and a processor configured to receive and process one or more signals responsive to the outputted at least one signal and determine a physiological parameter of a user responsive to the one or more signals.",[-1],"G16H40/00,G16H40/60,G16H40/67,G16H10/40,G16H,G16H10/00",,7,4.0
US2014052405A1,Concussion detection and communication system,"What is claimed is: 1 . A device comprising a first electronic module capable of being mounted to a sports helmet, the first electronic module including a controller, a transmit-receive assembly in communication with the controller, a first three-axis accelerometer and a second three-axis accelerometer each in communication with the controller and configured to communicate respective acceleration data to the controller, and a data storage unit in communication with the controller; the controller being configured to generate digital data packets, and the data storage unit being configured to store the digital data packets, each digital data packet containing information corresponding to the acceleration data from both of the first and second accelerometers at a certain time; the first electronic module being operable in a first mode, in which the controller transmits via the transmit-receive assembly a first electromagnetic (EM) signal encoding at least one digital data packet associated with the first electronic module, and a second mode, in which the processor does not transmit digital data packets associated with the first data module; wherein the transmit-receive assembly of the first electronic module is capable of receiving a second EM signal transmitted by a second such electronic module, and the controller",claimed device comprising first electronic module capable mounted sport helmet first electronic module including controller transmitreceive assembly communication controller first threeaxis accelerometer second threeaxis accelerometer communication controller configured communicate respective acceleration data controller data storage unit communication controller controller configured generate digital data packet data storage unit configured store digital data packet digital data packet containing information corresponding acceleration data first second accelerometer certain time first electronic module operable first mode controller transmits transmitreceive assembly first electromagnetic em signal encoding one digital data packet associated first electronic module second mode processor transmit digital data packet associated first data module wherein transmitreceive assembly first electronic module capable receiving second em signal transmitted second electronic module controller,"['G16H20/70', 'G16H40/67']","['G16H', 'G16H']",-1,0.0,US20230238130A1,"A61B5/14551,A61,A61B5/0295,A61B5/6829,G,A61B5/7221,A61B5/14532,G16H40/00,A61B5/14546,G16H40/60,A61B5/68,A61B2562/08,H,A61B1/00,A61B2562/221,A61B5/7475,A61B2562/18,A61B5/746,A61B5/7405,H05K,G16H40/67,A61B,Y10,A61B5/6813,Y,A61B2562/185,G16H10/40,A61B5/6826,A61B5/02,A61B5/0002,A61B5/1455,A61B5/6832,A,A61B5/7235,A61B5/6801,A61B5/7278,G16H,A61B5/026,A61B5/742,A61B2562/22,A61B5/024,G16,A61B5/02416,A61B5/683,A61B5/0015,A61B5/6825,Y10S,A61B5/1495,A61B5/72,A61B5/0261,A61B2562/085,A61B2562/222,A61B5/7275,A61B5/00,A61B5/145,A61B5/74,G16H10/00,H05K999/99,A61B5/7246,Y10S439/909,A61B5/14552,A61B5/6838,A61B5/6815,A61B5/7271,H05K999/00,A61B5/02427,A61B5/0205,Y10S439/00,A61B5/0022,A61B5/6814,A61B2562/00,H05","1. A physiological monitoring device comprising:
at least two LEDs, the at least two LEDs configured to emit light of at least two different wavelengths; at least one detector configured to detect at least a portion of the light emitted from the at least two LEDs after at least a portion of the light has been attenuated by tissue, the at least one detector configured to output at least one signal responsive to the detected light; a light block surrounding the at least one detector, the light block forming a cavity, the light block comprising a light-absorbing material, the light block including only one circular opening through which light is configured to pass, an area of the circular opening being smaller than a surface area of a facing surface of the at least one detector; and a processor configured to receive and process one or more signals responsive to the outputted at least one signal and determine a physiological parameter of a user responsive to the one or more signals. at least two LEDs, the at least two LEDs configured to emit light of at least two different wavelengths; at least one detector configured to detect at least a portion of the light emitted from the at least two LEDs after at least a portion of the light has been attenuated by tissue, the at least one detector configured to output at least one signal responsive to the detected light; a light block surrounding the at least one detector, the light block forming a cavity, the light block comprising a light-absorbing material, the light block including only one circular opening through which light is configured to pass, an area of the circular opening being smaller than a surface area of a facing surface of the at least one detector; and a processor configured to receive and process one or more signals responsive to the outputted at least one signal and determine a physiological parameter of a user responsive to the one or more signals.",[-1],"G16H40/00,G16H40/60,G16H40/67,G16H10/40,G16H,G16H10/00",G16H40/67,7,4.0
US2014048071A1,Ventilator-initiated prompt regarding detection of fluctuations in resistance,"What is claimed is: 1 . A ventilator-implemented method for issuing a prompt in response to detecting a fluctuation in resistance during ventilation of a patient, the method comprising: retrieving ventilatory data; identifying a maximum threshold and a minimum threshold for resistance; trending resistance during ventilation of the patient; detecting a fluctuation in resistance when the trended resistance breaches one of the maximum threshold and the minimum threshold; and displaying a notification regarding detection of the fluctuation in resistance. 2 . The method of claim 1 , further comprising retrieving patient data, wherein the patient data comprises at least one of: a patient diagnosis, a patient predicted body weight (PBW), and a patent gender. 3 . The method of claim 1 , further comprising: determining one or more potential causes for the fluctuation in resistance based at least in part on the retrieved ventilatory data. 4 . The method of claim 2 , further comprising: determining one or more potential causes for the fluctuation in resistance based at least in part on the retrieved patient data. 5 . The method of claim 3 , further comprising: determining one or more recommendations for mitigating the fluctuation in resistance based on the",claimed ventilatorimplemented method issuing prompt response detecting fluctuation resistance ventilation patient method comprising retrieving ventilatory data identifying maximum threshold minimum threshold resistance trending resistance ventilation patient detecting fluctuation resistance trended resistance breach one maximum threshold minimum threshold displaying notification regarding detection fluctuation resistance method claim comprising retrieving patient data wherein patient data comprises one patient diagnosis patient predicted body weight pbw patent gender method claim comprising determining one potential cause fluctuation resistance based part retrieved ventilatory data method claim comprising determining one potential cause fluctuation resistance based part retrieved patient data method claim comprising determining one recommendation mitigating fluctuation resistance based,"['G16H20/40', 'A61M2205/505']","['G16H', 'A61M']",-1,0.0,US20230238130A1,"A61B5/14551,A61,A61B5/0295,A61B5/6829,G,A61B5/7221,A61B5/14532,G16H40/00,A61B5/14546,G16H40/60,A61B5/68,A61B2562/08,H,A61B1/00,A61B2562/221,A61B5/7475,A61B2562/18,A61B5/746,A61B5/7405,H05K,G16H40/67,A61B,Y10,A61B5/6813,Y,A61B2562/185,G16H10/40,A61B5/6826,A61B5/02,A61B5/0002,A61B5/1455,A61B5/6832,A,A61B5/7235,A61B5/6801,A61B5/7278,G16H,A61B5/026,A61B5/742,A61B2562/22,A61B5/024,G16,A61B5/02416,A61B5/683,A61B5/0015,A61B5/6825,Y10S,A61B5/1495,A61B5/72,A61B5/0261,A61B2562/085,A61B2562/222,A61B5/7275,A61B5/00,A61B5/145,A61B5/74,G16H10/00,H05K999/99,A61B5/7246,Y10S439/909,A61B5/14552,A61B5/6838,A61B5/6815,A61B5/7271,H05K999/00,A61B5/02427,A61B5/0205,Y10S439/00,A61B5/0022,A61B5/6814,A61B2562/00,H05","1. A physiological monitoring device comprising:
at least two LEDs, the at least two LEDs configured to emit light of at least two different wavelengths; at least one detector configured to detect at least a portion of the light emitted from the at least two LEDs after at least a portion of the light has been attenuated by tissue, the at least one detector configured to output at least one signal responsive to the detected light; a light block surrounding the at least one detector, the light block forming a cavity, the light block comprising a light-absorbing material, the light block including only one circular opening through which light is configured to pass, an area of the circular opening being smaller than a surface area of a facing surface of the at least one detector; and a processor configured to receive and process one or more signals responsive to the outputted at least one signal and determine a physiological parameter of a user responsive to the one or more signals. at least two LEDs, the at least two LEDs configured to emit light of at least two different wavelengths; at least one detector configured to detect at least a portion of the light emitted from the at least two LEDs after at least a portion of the light has been attenuated by tissue, the at least one detector configured to output at least one signal responsive to the detected light; a light block surrounding the at least one detector, the light block forming a cavity, the light block comprising a light-absorbing material, the light block including only one circular opening through which light is configured to pass, an area of the circular opening being smaller than a surface area of a facing surface of the at least one detector; and a processor configured to receive and process one or more signals responsive to the outputted at least one signal and determine a physiological parameter of a user responsive to the one or more signals.",[-1],"G16H40/00,G16H40/60,G16H40/67,G16H10/40,G16H,G16H10/00",,7,4.0
US2014054366A1,Method and Apparatus for Identifying and Tracking Biological Fluid,"1 - 20 . (canceled) 21 . A biological fluid identification and tracking system comprising: a computer processor in communication with a network; a tray assembly in communication with the network and positioned within a refrigerated compartment, the tray assembly including a controller and a plurality of bins configured to support a container and a display associated with each bin, each of the displays configured to indicate whether testing of the container within the associated bin is complete; and a module having an interface configured for direct contact with a memory chip on the container, the module configured to read information stored on the memory chip. 22 . The biological fluid identification and tracking system of claim 21 further comprising a port associated with each bin, the port in communication with the controller. 23 . The biological fluid identification and tracking system of claim 23 further comprising a cradle having a first connector connected to the memory chip of an associated container and a second connector configured to engage the port of the associated bin. 24 . The biological fluid identification and tracking system of claim 21 further comprising a server in communication with the controller, the server configured to",canceled biological fluid identification tracking system comprising computer processor communication network tray assembly communication network positioned refrigerated compartment tray assembly including controller plurality bin configured support container display associated bin display configured indicate whether testing container associated bin complete module interface configured direct contact memory chip container module configured read information stored memory chip biological fluid identification tracking system claim comprising port associated bin port communication controller biological fluid identification tracking system claim comprising cradle first connector connected memory chip associated container second connector configured engage port associated bin biological fluid identification tracking system claim comprising server communication controller server configured,"['G16H10/40', 'A61B90/90']","['G16H', 'A61B']",-1,0.0,US20230238130A1,"A61B5/14551,A61,A61B5/0295,A61B5/6829,G,A61B5/7221,A61B5/14532,G16H40/00,A61B5/14546,G16H40/60,A61B5/68,A61B2562/08,H,A61B1/00,A61B2562/221,A61B5/7475,A61B2562/18,A61B5/746,A61B5/7405,H05K,G16H40/67,A61B,Y10,A61B5/6813,Y,A61B2562/185,G16H10/40,A61B5/6826,A61B5/02,A61B5/0002,A61B5/1455,A61B5/6832,A,A61B5/7235,A61B5/6801,A61B5/7278,G16H,A61B5/026,A61B5/742,A61B2562/22,A61B5/024,G16,A61B5/02416,A61B5/683,A61B5/0015,A61B5/6825,Y10S,A61B5/1495,A61B5/72,A61B5/0261,A61B2562/085,A61B2562/222,A61B5/7275,A61B5/00,A61B5/145,A61B5/74,G16H10/00,H05K999/99,A61B5/7246,Y10S439/909,A61B5/14552,A61B5/6838,A61B5/6815,A61B5/7271,H05K999/00,A61B5/02427,A61B5/0205,Y10S439/00,A61B5/0022,A61B5/6814,A61B2562/00,H05","1. A physiological monitoring device comprising:
at least two LEDs, the at least two LEDs configured to emit light of at least two different wavelengths; at least one detector configured to detect at least a portion of the light emitted from the at least two LEDs after at least a portion of the light has been attenuated by tissue, the at least one detector configured to output at least one signal responsive to the detected light; a light block surrounding the at least one detector, the light block forming a cavity, the light block comprising a light-absorbing material, the light block including only one circular opening through which light is configured to pass, an area of the circular opening being smaller than a surface area of a facing surface of the at least one detector; and a processor configured to receive and process one or more signals responsive to the outputted at least one signal and determine a physiological parameter of a user responsive to the one or more signals. at least two LEDs, the at least two LEDs configured to emit light of at least two different wavelengths; at least one detector configured to detect at least a portion of the light emitted from the at least two LEDs after at least a portion of the light has been attenuated by tissue, the at least one detector configured to output at least one signal responsive to the detected light; a light block surrounding the at least one detector, the light block forming a cavity, the light block comprising a light-absorbing material, the light block including only one circular opening through which light is configured to pass, an area of the circular opening being smaller than a surface area of a facing surface of the at least one detector; and a processor configured to receive and process one or more signals responsive to the outputted at least one signal and determine a physiological parameter of a user responsive to the one or more signals.",[-1],"G16H40/00,G16H40/60,G16H40/67,G16H10/40,G16H,G16H10/00",G16H10/40,7,4.0
US2014058749A1,Graphical user interface for a handheld diabetes management device with bolus calculator,"What is claimed is: 1 . A method for presenting a graphical user interface (GUI) for modifying medical data on a handheld diabetes management device, the method comprising: determining a correction bolus amount value for a patient, the correction bolus amount value being indicative of a first amount of insulin to recommend to the patient to lower an elevated glucose level; determining a meal bolus amount value, the meal bolus amount value being indicative of a second amount of insulin to recommend to the patient to counteract a carbohydrate intake documented by the patient; presenting the GUI on a display of the medical device; presenting the correction bolus amount value in the GUI; presenting the meal bolus amount value in the GUI; presenting a total bolus amount value, the total bolus amount value being equal to a sum of the correction bolus amount value and the meal bolus amount value; presenting a correction bolus amount modification field in the GUI, the correction bolus amount modification field allowing the patient to provide first input that modifies the correction bolus amount value; presenting a meal bolus amount modification field in the GUI, the meal bolus amount modification field allowing the patient to",claimed method presenting graphical user interface gui modifying medical data handheld diabetes management device method comprising determining correction bolus amount value patient correction bolus amount value indicative first amount insulin recommend patient lower elevated glucose level determining meal bolus amount value meal bolus amount value indicative second amount insulin recommend patient counteract carbohydrate intake documented patient presenting gui display medical device presenting correction bolus amount value gui presenting meal bolus amount value gui presenting total bolus amount value total bolus amount value equal sum correction bolus amount value meal bolus amount value presenting correction bolus amount modification field gui correction bolus amount modification field allowing patient provide first input modifies correction bolus amount value presenting meal bolus amount modification field gui meal bolus amount modification field allowing patient,"['G16H10/60', 'G16H15/00']","['G16H', 'G16H']",-1,0.0,US20230238130A1,"A61B5/14551,A61,A61B5/0295,A61B5/6829,G,A61B5/7221,A61B5/14532,G16H40/00,A61B5/14546,G16H40/60,A61B5/68,A61B2562/08,H,A61B1/00,A61B2562/221,A61B5/7475,A61B2562/18,A61B5/746,A61B5/7405,H05K,G16H40/67,A61B,Y10,A61B5/6813,Y,A61B2562/185,G16H10/40,A61B5/6826,A61B5/02,A61B5/0002,A61B5/1455,A61B5/6832,A,A61B5/7235,A61B5/6801,A61B5/7278,G16H,A61B5/026,A61B5/742,A61B2562/22,A61B5/024,G16,A61B5/02416,A61B5/683,A61B5/0015,A61B5/6825,Y10S,A61B5/1495,A61B5/72,A61B5/0261,A61B2562/085,A61B2562/222,A61B5/7275,A61B5/00,A61B5/145,A61B5/74,G16H10/00,H05K999/99,A61B5/7246,Y10S439/909,A61B5/14552,A61B5/6838,A61B5/6815,A61B5/7271,H05K999/00,A61B5/02427,A61B5/0205,Y10S439/00,A61B5/0022,A61B5/6814,A61B2562/00,H05","1. A physiological monitoring device comprising:
at least two LEDs, the at least two LEDs configured to emit light of at least two different wavelengths; at least one detector configured to detect at least a portion of the light emitted from the at least two LEDs after at least a portion of the light has been attenuated by tissue, the at least one detector configured to output at least one signal responsive to the detected light; a light block surrounding the at least one detector, the light block forming a cavity, the light block comprising a light-absorbing material, the light block including only one circular opening through which light is configured to pass, an area of the circular opening being smaller than a surface area of a facing surface of the at least one detector; and a processor configured to receive and process one or more signals responsive to the outputted at least one signal and determine a physiological parameter of a user responsive to the one or more signals. at least two LEDs, the at least two LEDs configured to emit light of at least two different wavelengths; at least one detector configured to detect at least a portion of the light emitted from the at least two LEDs after at least a portion of the light has been attenuated by tissue, the at least one detector configured to output at least one signal responsive to the detected light; a light block surrounding the at least one detector, the light block forming a cavity, the light block comprising a light-absorbing material, the light block including only one circular opening through which light is configured to pass, an area of the circular opening being smaller than a surface area of a facing surface of the at least one detector; and a processor configured to receive and process one or more signals responsive to the outputted at least one signal and determine a physiological parameter of a user responsive to the one or more signals.",[-1],"G16H40/00,G16H40/60,G16H40/67,G16H10/40,G16H,G16H10/00",,7,4.0
